Parameterization,N,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Non-centered,2,93,theta[1],1.0008650000000001,1.00165,True,0.005045426537229748,-1.00730569,0.0068286106999999995,0.9966937969999998
Non-centered,2,94,log_sigma_sq,1.0012349999999999,1.0031,True,-1.8137027625921673,-5.559408404999999,-1.58668875,1.237938815
Non-centered,2,94,theta[1],1.0012349999999999,1.0031,True,0.005223193758567754,-1.0033651849999998,0.000967316305,1.0276933
Non-centered,2,95,log_sigma_sq,1.000655,1.00275,True,-1.8004835422699947,-5.75630241,-1.5472000499999998,1.3083956499999991
Non-centered,2,95,theta[1],1.000655,1.00275,True,-0.006671509737768501,-1.044385315,0.00125682395,0.9884179174999992
Non-centered,2,96,log_sigma_sq,1.0008599999999999,1.00202,True,-1.8444190279873052,-5.774323575,-1.5966527,1.2062876799999995
Non-centered,2,96,theta[1],1.0008599999999999,1.00202,True,-0.004150043375440502,-0.9987791405,-0.000600380235,1.0066399
Non-centered,2,97,log_sigma_sq,1.00044,1.00156,True,-1.8447730343456177,-5.687146915,-1.60958065,1.1602104249999987
Non-centered,2,97,theta[1],1.00044,1.00156,True,-0.0026026304405125235,-1.01257677,-0.00093813413,0.94838364
Non-centered,2,98,log_sigma_sq,1.001145,1.00667,True,-1.780494792523985,-5.615876109999999,-1.5615834,1.229768074999995
Non-centered,2,98,theta[1],1.001145,1.00667,True,0.002472799677273502,-1.02367652,-0.000191845245,1.014187955
Non-centered,2,99,log_sigma_sq,1.00014,1.00273,True,-1.767793996256805,-5.45793927,-1.5613136,1.2301963649999998
Non-centered,2,99,theta[1],1.00014,1.00273,True,-0.00021059870661174673,-1.01198709,0.000447722115,1.0139396199999988
Non-centered,2,100,log_sigma_sq,1.000765,1.00444,True,-1.801091497227695,-5.565502884999999,-1.5673942,1.2177596
Non-centered,2,100,theta[1],1.000765,1.00444,True,0.0017003814876549992,-1.061406555,0.00464409695,1.0885906349999999
Non-centered,4,1,log_sigma_sq,1.000885,1.00235,True,-1.8104010786213,-5.43576095,-1.5257390000000002,0.83506731
Non-centered,4,1,theta[1],1.000885,1.00235,True,0.26746164957162,-0.4635037005,0.13693666,1.4144380999999981
Non-centered,4,2,log_sigma_sq,1.001135,1.0031,True,-1.7967944321068499,-5.428972825000001,-1.5239175999999999,0.8568275244999999
Non-centered,4,2,theta[1],1.001135,1.0031,True,0.2713601500702494,-0.46811700549999996,0.122568285,1.438408075
Non-centered,4,3,log_sigma_sq,1.00141,1.00329,True,-1.7731978931583225,-5.459107645,-1.4217655,0.8756565574999996
Non-centered,4,3,theta[1],1.00141,1.00329,True,0.27267761024178006,-0.444436391,0.12481152,1.4326402149999982
Non-centered,4,4,log_sigma_sq,1.00044,1.00145,True,-1.901184622876455,-5.738670575,-1.54111945,0.9091713924999997
Non-centered,4,4,theta[1],1.00044,1.00145,True,0.2717932336370275,-0.46966291649999997,0.1191374,1.401475989999998
Non-centered,4,5,log_sigma_sq,1.00108,1.0047,True,-1.7822461160771323,-5.545229835,-1.47338305,0.9120967839999994
Non-centered,4,5,theta[1],1.00108,1.0047,True,0.2884601627872127,-0.47108071149999997,0.13676228499999998,1.4526396599999998
Non-centered,4,6,log_sigma_sq,1.0009299999999999,1.0044,True,-1.8080689092180326,-5.375623245000001,-1.5116452,0.7898998034999998
Non-centered,4,6,theta[1],1.0009299999999999,1.0044,True,0.26706051455450375,-0.475312701,0.12984537000000002,1.3815385699999982
Non-centered,4,7,log_sigma_sq,1.00064,1.00421,True,-1.784973619852874,-5.60219093,-1.4489548499999998,1.0019348349999984
Non-centered,4,7,theta[1],1.00064,1.00421,True,0.2780283807934372,-0.48193032299999994,0.11704706000000001,1.4774132399999993
Non-centered,4,8,log_sigma_sq,1.00086,1.00472,True,-1.8035904141522832,-5.614600425,-1.4952523000000002,0.8579673929999998
Non-centered,4,8,theta[1],1.00086,1.00472,True,0.27229487991044626,-0.4900786195,0.120948505,1.4449320599999995
Non-centered,4,9,log_sigma_sq,1.000845,1.00303,True,-1.8129305907603024,-5.62184952,-1.5064549,0.8552731069999997
Non-centered,4,9,theta[1],1.000845,1.00303,True,0.2840452127408853,-0.45925978199999995,0.13913061999999998,1.464899625
Non-centered,4,10,log_sigma_sq,1.00049,1.00137,True,-1.7767139458496377,-5.52064414,-1.4599995,0.8809362274999996
Non-centered,4,10,theta[1],1.00049,1.00137,True,0.2763939282562862,-0.465576655,0.12658982000000002,1.422070445
Non-centered,4,11,log_sigma_sq,1.0009000000000001,1.00236,True,-1.7802209530200976,-5.48980135,-1.44978645,0.8623380979999999
Non-centered,4,11,theta[1],1.0009000000000001,1.00236,True,0.28207403799061126,-0.4495229595,0.14315983,1.3780894849999987
Non-centered,4,12,log_sigma_sq,1.00095,1.00244,True,-2.0001400540834,-5.83741792,-1.68680145,0.7868383179999998
Non-centered,4,12,theta[1],1.00095,1.00244,True,0.25015978784028203,-0.43850349749999995,0.1009497,1.4032767899999996
Non-centered,4,13,log_sigma_sq,1.0011700000000001,1.00245,True,-1.7413777029221809,-5.353110245,-1.42745485,0.9089489154999998
Non-centered,4,13,theta[1],1.0011700000000001,1.00245,True,0.2787809783940495,-0.44210693649999994,0.146276035,1.3816683049999998
Non-centered,4,14,log_sigma_sq,1.0007000000000001,1.00363,True,-1.833675590803825,-5.47407982,-1.51627885,0.8544373189999992
Non-centered,4,14,theta[1],1.0007000000000001,1.00363,True,0.2658934356067181,-0.465144475,0.11216292,1.3932235699999997
Non-centered,4,15,log_sigma_sq,1.00048,1.00163,True,-1.8450503889979175,-5.591489355,-1.5109481,0.873062309
Non-centered,4,15,theta[1],1.00048,1.00163,True,0.2651216664075913,-0.476818964,0.109843045,1.4502185799999985
Non-centered,4,16,log_sigma_sq,1.0005000000000002,1.00343,True,-1.7766257546843873,-5.607867895,-1.44126665,0.8731908559999997
Non-centered,4,16,theta[1],1.0005000000000002,1.00343,True,0.26471289217618527,-0.459097279,0.12355105,1.374205624999999
Non-centered,4,17,log_sigma_sq,1.000805,1.00316,True,-1.7791005769902575,-5.384914665,-1.51552035,0.9826856945
Non-centered,4,17,theta[1],1.000805,1.00316,True,0.27458666969827344,-0.46821515,0.13289573500000001,1.470508435
Non-centered,4,18,log_sigma_sq,1.0003099999999998,1.0028,True,-1.7202339101343724,-5.378715015,-1.37673125,0.936282992999999
Non-centered,4,18,theta[1],1.0003099999999998,1.0028,True,0.2703880077575775,-0.470330172,0.13886061,1.4017369099999997
Non-centered,4,19,log_sigma_sq,1.000335,1.00262,True,-1.837893432622055,-5.53596184,-1.5338565000000002,0.8242948509999998
Non-centered,4,19,theta[1],1.000335,1.00262,True,0.26537232578324493,-0.4670659489999999,0.11039003,1.4028122249999997
Non-centered,4,20,log_sigma_sq,1.00114,1.00238,True,-1.81168430697596,-5.63615366,-1.48225645,0.9678316649999991
Non-centered,4,20,theta[1],1.00114,1.00238,True,0.27121449009392373,-0.4666828875,0.11730952,1.4578752899999998
Non-centered,4,21,log_sigma_sq,1.0009899999999998,1.00372,True,-1.88273808258605,-5.73806952,-1.58470185,0.9106574789999995
Non-centered,4,21,theta[1],1.0009899999999998,1.00372,True,0.24735444074278498,-0.47793712099999996,0.11412453,1.3331442449999997
Non-centered,4,22,log_sigma_sq,1.001355,1.00338,True,-1.6725091970011925,-5.2440571799999995,-1.3548803,0.9404213829999992
Non-centered,4,22,theta[1],1.001355,1.00338,True,0.2955540186214634,-0.4504268705,0.15478212000000002,1.4501613649999998
Non-centered,4,23,log_sigma_sq,1.000515,1.00131,True,-1.7994490418048148,-5.358574885,-1.51181955,0.8324919634999994
Non-centered,4,23,theta[1],1.000515,1.00131,True,0.27574438832849074,-0.4610088335,0.12883569,1.4637955599999997
Non-centered,4,24,log_sigma_sq,1.001665,1.00329,True,-1.77893655611185,-5.609485525,-1.4579575,0.8369396544999987
Non-centered,4,24,theta[1],1.001665,1.00329,True,0.2884452120083623,-0.42325960449999994,0.131394865,1.4533172199999997
Non-centered,4,25,log_sigma_sq,1.000975,1.00174,True,-1.7781774724686716,-5.58315173,-1.4394175,0.8709976055
Non-centered,4,25,theta[1],1.000975,1.00174,True,0.2729858472090625,-0.45106042199999996,0.132774125,1.3686949249999993
Non-centered,4,26,log_sigma_sq,1.00164,1.00301,True,-1.8370605566563327,-5.46351654,-1.49650105,0.836353057499999
Non-centered,4,26,theta[1],1.00164,1.00301,True,0.2648899965357745,-0.460088894,0.119003205,1.4115846599999993
Non-centered,4,27,log_sigma_sq,1.000945,1.00468,True,-1.867153401315415,-5.70042948,-1.5302997999999999,0.8456919654999994
Non-centered,4,27,theta[1],1.000945,1.00468,True,0.2742206500545331,-0.41977070599999994,0.12242038499999999,1.3588242949999976
Non-centered,4,28,log_sigma_sq,1.001185,1.00441,True,-1.8012770845721748,-5.497225655,-1.5267178000000001,0.8266701599999999
Non-centered,4,28,theta[1],1.001185,1.00441,True,0.27364787653714573,-0.469234048,0.12021967,1.4305355749999995
Non-centered,4,29,log_sigma_sq,1.000855,1.00239,True,-1.805780161164495,-5.49139567,-1.4871772,0.8842812709999999
Non-centered,4,29,theta[1],1.000855,1.00239,True,0.278277003867755,-0.43357946399999997,0.132065045,1.4016994749999998
Non-centered,4,30,log_sigma_sq,1.00055,1.00184,True,-1.88200011744375,-5.710990444999999,-1.5710535,0.8027873085
Non-centered,4,30,theta[1],1.00055,1.00184,True,0.26981160350912947,-0.48294513,0.12027171,1.48143707
Non-centered,4,31,log_sigma_sq,1.0005899999999999,1.0017,True,-1.82075049722327,-5.659789345,-1.5047988,0.973910543
Non-centered,4,31,theta[1],1.0005899999999999,1.0017,True,0.2738119458018205,-0.455346586,0.12775374,1.4502988349999983
Non-centered,4,32,log_sigma_sq,1.00083,1.00247,True,-1.7361960359239974,-5.48343561,-1.42851625,0.889026579499999
Non-centered,4,32,theta[1],1.00083,1.00247,True,0.26841512149904556,-0.4794044155,0.14005887,1.40590828
Non-centered,4,33,log_sigma_sq,1.00101,1.00163,True,-1.8298224986988925,-5.5563321,-1.4976066000000001,0.7988384574999998
Non-centered,4,33,theta[1],1.00101,1.00163,True,0.26691183314935873,-0.4986393485,0.124723425,1.3896113949999997
Non-centered,4,34,log_sigma_sq,1.00035,1.00276,True,-1.818928864838975,-5.612649205,-1.4639544,0.8314895909999988
Non-centered,4,34,theta[1],1.00035,1.00276,True,0.2702949655614457,-0.42340340049999997,0.125745955,1.3502247299999999
Non-centered,4,35,log_sigma_sq,1.0012400000000001,1.00503,True,-1.7388056944588726,-5.5516872,-1.42878465,0.9152141009999958
Non-centered,4,35,theta[1],1.0012400000000001,1.00503,True,0.2798143100029763,-0.44421103249999994,0.13382924499999999,1.451555969999999
Non-centered,4,36,log_sigma_sq,1.00107,1.00332,True,-1.7383793027402525,-5.408195255,-1.4338033000000001,0.9812446964999997
Non-centered,4,36,theta[1],1.00107,1.00332,True,0.28307066828162,-0.483909916,0.138354945,1.4581875449999993
Non-centered,4,37,log_sigma_sq,1.000895,1.00365,True,-1.821450689923353,-5.706013329999999,-1.4870028,0.8610132404999989
Non-centered,4,37,theta[1],1.000895,1.00365,True,0.26060069841725,-0.4843364215,0.12703715,1.3812376449999986
Non-centered,4,38,log_sigma_sq,1.0011,1.00373,True,-1.8080207900489071,-5.6020400949999996,-1.48933195,0.8296594549999963
Non-centered,4,38,theta[1],1.0011,1.00373,True,0.2718301779719825,-0.4466360235,0.127311165,1.3494782399999998
Non-centered,4,39,log_sigma_sq,1.000695,1.00303,True,-1.7501535602992748,-5.439666809999999,-1.4226644,1.0077485349999993
Non-centered,4,39,theta[1],1.000695,1.00303,True,0.3007257073569975,-0.4312895015,0.143402065,1.4914263399999996
Non-centered,4,40,log_sigma_sq,1.000525,1.00249,True,-1.9027960558421424,-5.83250759,-1.5992030499999998,0.8844174819999988
Non-centered,4,40,theta[1],1.000525,1.00249,True,0.26974975665108797,-0.45679983949999997,0.112410175,1.4261284399999994
Non-centered,4,41,log_sigma_sq,1.0011999999999999,1.00191,True,-1.7934233263818973,-5.5276937749999995,-1.4952191,0.921857454999999
Non-centered,4,41,theta[1],1.0011999999999999,1.00191,True,0.26118792491157,-0.4740413085,0.112416245,1.43619864
Non-centered,4,42,log_sigma_sq,1.00115,1.00385,True,-1.77187619686206,-5.55463899,-1.4241576,0.9259660394999993
Non-centered,4,42,theta[1],1.00115,1.00385,True,0.2837202902965779,-0.474551352,0.12512442499999998,1.4766310649999999
Non-centered,4,43,log_sigma_sq,1.00083,1.00154,True,-1.7579568570248798,-5.380409095,-1.4716751,0.8458569739999995
Non-centered,4,43,theta[1],1.00083,1.00154,True,0.275305758731268,-0.4662197065,0.14435183499999998,1.4162119449999995
Non-centered,4,44,log_sigma_sq,1.000735,1.00293,True,-1.744383052227975,-5.372990225000001,-1.43895075,0.9213877579999983
Non-centered,4,44,theta[1],1.000735,1.00293,True,0.2736073408537385,-0.4528213035,0.13975869000000002,1.3759034
Non-centered,4,45,log_sigma_sq,1.00102,1.00216,True,-1.7929750113378928,-5.605140609999999,-1.5022132,0.9032424999999957
Non-centered,4,45,theta[1],1.00102,1.00216,True,0.27349190412985247,-0.46719062899999997,0.12278811,1.4307734
Non-centered,4,46,log_sigma_sq,1.0006750000000002,1.00294,True,-1.7308816841256849,-5.40992146,-1.4020934999999999,0.94492919
Non-centered,4,46,theta[1],1.0006750000000002,1.00294,True,0.2852672264731532,-0.48702195249999997,0.13578078,1.4659362
Non-centered,4,47,log_sigma_sq,1.0011999999999999,1.0032,True,-1.7583772418549226,-5.465133535,-1.45497735,0.8948732724999988
Non-centered,4,47,theta[1],1.0011999999999999,1.0032,True,0.26678491143788674,-0.43688776399999996,0.12136185,1.4191629349999992
Non-centered,4,48,log_sigma_sq,1.00087,1.00447,True,-1.8061541886145749,-5.4439711299999995,-1.5017176,0.8332816379999998
Non-centered,4,48,theta[1],1.00087,1.00447,True,0.259362926828578,-0.46892997649999996,0.12367697999999999,1.3463391449999988
Non-centered,4,49,log_sigma_sq,1.0003549999999999,1.00258,True,-1.84434683223485,-5.74877133,-1.49070195,0.8472172359999999
Non-centered,4,49,theta[1],1.0003549999999999,1.00258,True,0.276475602736832,-0.47303501549999993,0.12654377500000002,1.426166699999999
Non-centered,4,50,log_sigma_sq,1.00138,1.00339,True,-1.791156251197565,-5.561016779999999,-1.45004505,0.8858706029999981
Non-centered,4,50,theta[1],1.00138,1.00339,True,0.28090414773497796,-0.4786012274999999,0.13068174999999999,1.4746517549999985
Non-centered,4,51,log_sigma_sq,1.00053,1.00201,True,-1.7789627165960176,-5.74215041,-1.4208942,0.8799245379999994
Non-centered,4,51,theta[1],1.00053,1.00201,True,0.2931783191524895,-0.4358729055,0.138318655,1.4878098299999996
Non-centered,4,52,log_sigma_sq,1.0010400000000002,1.00302,True,-1.7952300498414966,-5.46316215,-1.49409005,0.8979200529999982
Non-centered,4,52,theta[1],1.0010400000000002,1.00302,True,0.26516934302497075,-0.48872801549999995,0.12434300000000001,1.4660906949999999
Non-centered,4,53,log_sigma_sq,1.00128,1.00498,True,-1.7603028455996974,-5.32523452,-1.4385958,0.9554219619999995
Non-centered,4,53,theta[1],1.00128,1.00498,True,0.2731519598536895,-0.489093441,0.13036171000000002,1.423655079999998
Non-centered,4,54,log_sigma_sq,1.000885,1.00221,True,-1.7851273712265174,-5.46472558,-1.4680007000000002,0.8500771089999994
Non-centered,4,54,theta[1],1.000885,1.00221,True,0.277865641435657,-0.456566614,0.13238267999999997,1.3943245199999996
Non-centered,4,55,log_sigma_sq,1.0006650000000001,1.00223,True,-1.8885217960184872,-5.691197365,-1.5855963,0.8467880739999983
Non-centered,4,55,theta[1],1.0006650000000001,1.00223,True,0.2646260988795369,-0.497332691,0.11064644,1.4479985949999987
Non-centered,4,56,log_sigma_sq,1.00115,1.00638,True,-1.7530422637740275,-5.5419931149999995,-1.40626855,0.9121984189999988
Non-centered,4,56,theta[1],1.00115,1.00638,True,0.27206055559396425,-0.477316107,0.12898895999999999,1.3974670099999997
Non-centered,4,57,log_sigma_sq,1.001305,1.00365,True,-1.7583030729165576,-5.78991629,-1.39937885,1.0203045
Non-centered,4,57,theta[1],1.001305,1.00365,True,0.29897008401764225,-0.450649622,0.133626565,1.5517496099999997
Non-centered,4,58,log_sigma_sq,1.00062,1.00437,True,-1.775964487950675,-5.4557529449999995,-1.4541936500000001,0.8174123664999999
Non-centered,4,58,theta[1],1.00062,1.00437,True,0.2620427277329705,-0.452975723,0.124883685,1.3876655199999994
Non-centered,4,59,log_sigma_sq,1.0006,1.00243,True,-1.7612713268226594,-5.46238003,-1.4704107,0.8909792194999996
Non-centered,4,59,theta[1],1.0006,1.00243,True,0.2741920481466118,-0.4819916805,0.12252687,1.4060561
Non-centered,4,60,log_sigma_sq,1.00111,1.00214,True,-1.7973275174404826,-5.576251579999999,-1.46034165,0.8455179859999984
Non-centered,4,60,theta[1],1.00111,1.00214,True,0.2872807015804415,-0.42661656699999995,0.14637504,1.4095637899999998
Non-centered,4,61,log_sigma_sq,1.00053,1.00276,True,-1.7775327634701448,-5.44389196,-1.4794002499999999,0.9012587624999995
Non-centered,4,61,theta[1],1.00053,1.00276,True,0.298329717186485,-0.4329590485,0.152938085,1.4824614049999996
Non-centered,4,62,log_sigma_sq,1.000875,1.00273,True,-1.82510341070888,-5.477453945,-1.5655396000000001,0.8336719664999996
Non-centered,4,62,theta[1],1.000875,1.00273,True,0.27266850423809874,-0.44201485,0.124692895,1.4307958199999988
Non-centered,4,63,log_sigma_sq,1.0006750000000002,1.00258,True,-1.8221467064289274,-5.549195745,-1.47181125,0.8472345804999991
Non-centered,4,63,theta[1],1.0006750000000002,1.00258,True,0.2764090920936383,-0.46626838249999997,0.11638787,1.4884189099999998
Non-centered,4,64,log_sigma_sq,1.00069,1.00289,True,-1.7483712160912,-5.26798256,-1.4453073,0.9253867444999999
Non-centered,4,64,theta[1],1.00069,1.00289,True,0.28117330313995575,-0.4306590655,0.130509955,1.4527371249999996
Non-centered,4,65,log_sigma_sq,1.000925,1.00217,True,-1.7906079456306825,-5.66047529,-1.48647025,0.904208414
Non-centered,4,65,theta[1],1.000925,1.00217,True,0.28044987128768173,-0.46380151350000004,0.13436504,1.4220903699999985
Non-centered,4,66,log_sigma_sq,1.0009100000000002,1.00166,True,-1.8450493189415702,-5.683455995,-1.51939475,0.8389202764999996
Non-centered,4,66,theta[1],1.0009100000000002,1.00166,True,0.2682103528060304,-0.4325581545,0.125269845,1.3855378599999995
Non-centered,4,67,log_sigma_sq,1.001315,1.00293,True,-1.7732167900229425,-5.580058500000001,-1.4777916,0.943118662999998
Non-centered,4,67,theta[1],1.001315,1.00293,True,0.29949816257483247,-0.44856701849999997,0.135850095,1.4664678549999997
Non-centered,4,68,log_sigma_sq,1.00087,1.00273,True,-1.759977515315445,-5.279905505,-1.46940815,0.8242838984999996
Non-centered,4,68,theta[1],1.00087,1.00273,True,0.2786576477068578,-0.450906128,0.127976415,1.4363803749999993
Non-centered,4,69,log_sigma_sq,1.000745,1.00419,True,-1.7633223747477351,-5.35762366,-1.4801373500000001,0.8929375874999993
Non-centered,4,69,theta[1],1.000745,1.00419,True,0.27354319692221496,-0.4558232095,0.12023264,1.427120895
Non-centered,4,70,log_sigma_sq,1.0004849999999998,1.00242,True,-1.80308417954467,-5.441118155,-1.51228265,0.8626415389999997
Non-centered,4,70,theta[1],1.0004849999999998,1.00242,True,0.2784159251579925,-0.4666871205,0.127614115,1.4145808299999996
Non-centered,4,71,log_sigma_sq,1.000845,1.00259,True,-1.87374376353885,-5.79135399,-1.5346708,0.9092497969999996
Non-centered,4,71,theta[1],1.000845,1.00259,True,0.25564405442694527,-0.48092396449999997,0.11136723,1.4240325549999984
Non-centered,4,72,log_sigma_sq,1.0008249999999999,1.00413,True,-1.850016568656269,-5.629531399999999,-1.5000605,0.8938980025
Non-centered,4,72,theta[1],1.0008249999999999,1.00413,True,0.268305568599047,-0.459563986,0.11861218500000001,1.4198762749999991
Non-centered,4,73,log_sigma_sq,1.0009899999999998,1.00255,True,-1.7836025594562361,-5.476014365,-1.5119197,0.9154628304999997
Non-centered,4,73,theta[1],1.0009899999999998,1.00255,True,0.28168401923751246,-0.47773552399999997,0.12961237,1.4691878099999989
Non-centered,4,74,log_sigma_sq,1.001175,1.00435,True,-1.8317578200487425,-5.61177663,-1.4945050000000002,0.8649425900000001
Non-centered,4,74,theta[1],1.001175,1.00435,True,0.28286190013909923,-0.429537175,0.142490085,1.4078865099999998
Non-centered,4,75,log_sigma_sq,1.0004300000000002,1.00224,True,-1.6875835514688713,-5.269272915,-1.3589509,0.9262676339999982
Non-centered,4,75,theta[1],1.0004300000000002,1.00224,True,0.29461005751792074,-0.4383591049999999,0.13487132,1.534797375
Non-centered,4,76,log_sigma_sq,1.000815,1.00229,True,-1.7194687963379425,-5.526835975,-1.37015255,0.8821092394999999
Non-centered,4,76,theta[1],1.000815,1.00229,True,0.2972825578211,-0.4355561265,0.15250882500000001,1.4482504200000001
Non-centered,4,77,log_sigma_sq,1.000455,1.00242,True,-1.8483102649896674,-5.372499909999999,-1.5786313,0.8060401769999985
Non-centered,4,77,theta[1],1.000455,1.00242,True,0.24822654453026904,-0.483916773,0.10843366,1.3812105099999998
Non-centered,4,78,log_sigma_sq,1.000245,1.0017,True,-1.832959746426475,-5.615588789999999,-1.52828485,0.8608190339999998
Non-centered,4,78,theta[1],1.000245,1.0017,True,0.27991196849001,-0.45056270899999995,0.127177465,1.4622084899999992
Non-centered,4,79,log_sigma_sq,1.0010400000000002,1.00533,True,-1.8559848440667999,-5.609394125000001,-1.54613875,0.8318085054999999
Non-centered,4,79,theta[1],1.0010400000000002,1.00533,True,0.2507426031486169,-0.466861798,0.098595387,1.3749364
Non-centered,4,80,log_sigma_sq,1.000415,1.00266,True,-1.7711400642826625,-5.4570423450000005,-1.4436546,0.8987936674999942
Non-centered,4,80,theta[1],1.000415,1.00266,True,0.27217239638041324,-0.48709872,0.13899064,1.356193775
Non-centered,4,81,log_sigma_sq,1.00049,1.00404,True,-1.7358125212655475,-5.294476909999999,-1.41947845,0.8805085819999998
Non-centered,4,81,theta[1],1.00049,1.00404,True,0.2732248704278525,-0.4608008375,0.12980381000000002,1.4140015
Non-centered,4,82,log_sigma_sq,1.00076,1.00228,True,-1.8238401797773682,-5.69436447,-1.47354465,0.8951480509999994
Non-centered,4,82,theta[1],1.00076,1.00228,True,0.2822007748780645,-0.45324081499999996,0.136238325,1.4310287299999997
Non-centered,4,83,log_sigma_sq,1.0012599999999998,1.00267,True,-1.833400850184085,-5.604755045,-1.478208,0.8624307784999989
Non-centered,4,83,theta[1],1.0012599999999998,1.00267,True,0.270475655512181,-0.43916312,0.12582300000000002,1.421300464999999
Non-centered,4,84,log_sigma_sq,1.00124,1.00213,True,-1.811482652200415,-5.520276904999999,-1.5079114,0.8979395924999993
Non-centered,4,84,theta[1],1.00124,1.00213,True,0.280259772462746,-0.47799070499999996,0.12280778,1.4642371549999988
Non-centered,4,85,log_sigma_sq,1.0012150000000002,1.00356,True,-1.8441501193266099,-5.7583262699999995,-1.560109,0.9664286799999994
Non-centered,4,85,theta[1],1.0012150000000002,1.00356,True,0.2738936483634265,-0.4353600729999999,0.125092755,1.430183634999999
Non-centered,4,86,log_sigma_sq,1.001835,1.00234,True,-1.7702190094025296,-5.383970275,-1.4634803,0.8994846469999985
Non-centered,4,86,theta[1],1.001835,1.00234,True,0.28021174728250525,-0.46947205,0.14104358,1.4044255099999992
Non-centered,4,87,log_sigma_sq,1.0006249999999999,1.00261,True,-1.804900365824275,-5.61893878,-1.4848227999999999,0.9166702054999997
Non-centered,4,87,theta[1],1.0006249999999999,1.00261,True,0.273352142977295,-0.44104853899999996,0.129498355,1.4268481899999994
Non-centered,4,88,log_sigma_sq,1.0009199999999998,1.00332,True,-1.8152373856733903,-5.445348615,-1.5182579999999999,0.8039413219999992
Non-centered,4,88,theta[1],1.0009199999999998,1.00332,True,0.26609150080659294,-0.43187357349999994,0.12117362,1.3599394649999992
Non-centered,4,89,log_sigma_sq,1.00088,1.00469,True,-1.91406638089445,-5.560122275,-1.6638027,0.8719257509999999
Non-centered,4,89,theta[1],1.00088,1.00469,True,0.24666148031330876,-0.49210528,0.114459195,1.4056556349999996
Non-centered,4,90,log_sigma_sq,1.0007000000000001,1.00279,True,-1.8656985942218076,-5.499042185,-1.5882898,0.8029257919999958
Non-centered,4,90,theta[1],1.0007000000000001,1.00279,True,0.2558460245888925,-0.4502907355,0.11105364000000001,1.3658662949999998
Non-centered,4,91,log_sigma_sq,1.0012050000000001,1.00245,True,-1.885071548668825,-5.65170825,-1.5633642,0.7948436869999997
Non-centered,4,91,theta[1],1.0012050000000001,1.00245,True,0.26105201281234053,-0.45201332299999997,0.11683437499999999,1.37520676
Non-centered,4,92,log_sigma_sq,1.0010750000000002,1.00292,True,-1.6545728746802748,-5.316638205,-1.3394035,0.9281696484999985
Non-centered,4,92,theta[1],1.0010750000000002,1.00292,True,0.29388167584294356,-0.454271024,0.13882482499999999,1.5120686599999997
Non-centered,4,93,log_sigma_sq,1.00124,1.00245,True,-1.834868666874865,-5.62970453,-1.5159958,0.9258414869999981
Non-centered,4,93,theta[1],1.00124,1.00245,True,0.26949722716040153,-0.427736244,0.10851893500000001,1.4222100649999996
Non-centered,4,94,log_sigma_sq,1.0012699999999999,1.00348,True,-1.8087343986956301,-5.483059775,-1.5056549000000001,0.86019712
Non-centered,4,94,theta[1],1.0012699999999999,1.00348,True,0.26953031570631447,-0.46158514549999996,0.12793752,1.418461885
Non-centered,4,95,log_sigma_sq,1.00043,1.00199,True,-1.7714703986454001,-5.530270335,-1.4418929,0.9310483764999987
Non-centered,4,95,theta[1],1.00043,1.00199,True,0.26788470169339995,-0.444344845,0.12788454500000002,1.3690689349999998
Non-centered,4,96,log_sigma_sq,1.00116,1.00321,True,-1.8550132131101336,-5.611323345,-1.53741875,0.9043273949999989
Non-centered,4,96,theta[1],1.00116,1.00321,True,0.2722722173906473,-0.448047044,0.1191053,1.3713435499999997
Non-centered,4,97,log_sigma_sq,1.0006300000000001,1.00585,True,-1.7934977152405676,-5.48297725,-1.4554277,0.8694820544999969
Non-centered,4,97,theta[1],1.0006300000000001,1.00585,True,0.27733553080117046,-0.45925233449999997,0.11593106,1.4290799449999994
Non-centered,4,98,log_sigma_sq,1.001425,1.00305,True,-1.758202453745475,-5.404027385,-1.4604708,0.9681454419999987
Non-centered,4,98,theta[1],1.001425,1.00305,True,0.283110407261274,-0.4536003425,0.145750075,1.4330941
Non-centered,4,99,log_sigma_sq,1.000825,1.00176,True,-1.8485223387048275,-5.57956625,-1.4856330500000001,0.8106727919999983
Non-centered,4,99,theta[1],1.000825,1.00176,True,0.258647499600875,-0.4896718295,0.11153961500000001,1.4089686949999956
Non-centered,4,100,log_sigma_sq,1.00039,1.00475,True,-1.8019726432714,-5.38256635,-1.5316011999999999,0.90413678
Non-centered,4,100,theta[1],1.00039,1.00475,True,0.26314514542763257,-0.47236893299999994,0.126909675,1.3976151099999996
Non-centered,16,1,log_sigma_sq,1.000945,1.00257,True,-3.62979896846325,-6.871383885,-3.3952544,-1.2603343550000001
Non-centered,16,1,theta[1],1.000945,1.00257,True,0.09755741504124975,-0.215811175,0.046960969,0.5545282260000001
Non-centered,16,2,log_sigma_sq,1.001715,1.00361,True,-3.590975953059,-6.7569866649999994,-3.3481742,-1.1525135850000034
Non-centered,16,2,theta[1],1.001715,1.00361,True,0.09099676078593051,-0.20837089849999998,0.042654803500000005,0.5340696204999994
Non-centered,16,3,log_sigma_sq,1.000685,1.00326,True,-3.605220667720325,-6.77112359,-3.34533635,-1.225060985000001
